animal_id,repeated_trial,trial.number,trial.start_time,trial.end_time,trial.duration,block.number,block.training_level,block.trials_per_block,session.number,session.type,session.setup_id,sound.abl,sound.ild,sound.sound_index,sound.left_amplification,sound.right_amplification,iti.intended_duration,iti.start_time,iti.end_time,iti.timed_duration,time_to_cnp.timed_value,time_to_cnp.max_duration,fixation_time.opto_onset_time.base_time,fixation_time.opto_onset_time.exp_mean,fixation_time.opto_onset_time.intended_duration,fixation_time.opto_onset_time.timed_duration,fixation_time.sound_onset_time.base_time,fixation_time.sound_onset_time.exp_mean,fixation_time.sound_onset_time.intended_duration,fixation_time.sound_onset_time.timed_duration,reaction_time.base_time,reaction_time.max_duration,reaction_time.timed_duration,movement_time.max_duration,movement_time.timed_duration,lnp_time.intended_duration,lnp_time.timed_duration,outcome.response_poke,outcome.value,outcome.block_performance,outcome.block_abort_ratio,optogenetics.opto_trial,optogenetics.duration,optogenetics.left_power,optogenetics.right_power
1,False,3,18880.824992,18885.493984,4.66899199999898,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18879.820992,18880.822976,1.0019839999986289,0.36643199999889475,180.0,5.5,0.0,5.5,0.06156800000098883,5.5,0.0,5.5,0.012991999999940163,0.011,10.0,1.9588159999984782,180.0,1.184160000000702,0.01,0.021184000001085224,1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,4,18886.505984,18888.436,1.9300160000020696,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18885.496992,18886.504,1.0070080000004964,0.2382720000023255,180.0,6.0,0.0,6.0,0.008735999999771593,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.6689279999991413,180.0,0.9870719999998983,0.01,0.012991999999940163,-1,2,0.5,0.0,False,0.0,0.0,0.0
1,False,3,18913.206976,18919.526976,6.319999999999709,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18912.197984,18913.204992,1.0070080000004964,4.515263999997842,180.0,5.5,0.0,5.5,0.04275200000120094,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.4609920000002603,180.0,1.2385920000015176,0.01,0.02051199999914388,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,18920.556992,18925.954976,5.397983999999269,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18919.528,18920.554976,1.0269760000010137,2.406623999999283,180.0,6.0,0.0,6.0,0.02137600000060047,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.65977600000042,180.0,1.2429119999978866,0.01,0.01529600000139908,-1,1,0.5,0.0,False,0.0,0.0,0.0
1,False,3,19051.302976,19055.378976,4.076000000000931,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,19050.292992,19051.300992,1.0080000000016298,-0.281567999998515,180.0,5.5,0.0,5.5,0.3885760000011942,5.5,0.0,5.5,0.010015999996539904,0.011,10.0,1.7434880000000703,180.0,1.0872959999978775,0.01,0.07820800000263262,1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,4,19056.469984,19059.058976,2.5889920000008715,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,19055.380992,19056.468,1.0870080000022426,0.10841599999912432,180.0,6.0,0.0,6.0,0.009600000001228182,6.0,0.0,6.0,0.020000000000436557,0.012,10.0,0.48393600000053993,180.0,0.9366079999999783,0.01,0.017471999999543186,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,5,19060.069984,19062.317984,2.2479999999995925,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,19059.064992,19060.068,1.0030079999996815,-0.4092160000000149,180.0,6.5,0.0,6.5,0.4272319999981846,6.5,0.0,6.5,0.020000000000436557,0.013000000000000001,10.0,0.29628800000136835,180.0,0.8845440000004601,0.01,0.017184000000270316,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,6,19063.329984,19065.669984,2.3400000000001455,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,19062.32,19063.328,1.0080000000016298,0.41468800000075134,180.0,7.0,0.0,7.0,0.01331199999913224,7.0,0.0,7.0,0.010016000000177883,0.014000000000000002,10.0,0.879744000001665,180.0,1.0018239999990328,0.01,0.016448000002128538,-1,2,0.25,0.0,False,0.0,0.0,0.0
1,False,3,19108.212,19115.349984,7.13798400000087,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,19107.206976,19108.209984,1.0030079999996815,3.18310399999973,180.0,5.5,0.0,5.5,0.0648959999998624,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.7933759999978065,180.0,2.000800000001618,0.01,0.02380799999809824,1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,4,19116.372,19119.469984,3.0979839999999967,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,19115.352,19116.369984,1.0179840000018885,0.1825280000011844,180.0,6.0,0.0,6.0,0.015456000000995118,6.0,0.0,6.0,0.010016000000177883,0.012,10.0,0.7012160000012955,180.0,1.1610239999972691,0.01,0.015776000000187196,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,5,19120.482976,19123.132,2.6490240000021004,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,19119.472,19120.480992,1.0089919999991253,0.9099520000017947,180.0,6.5,0.0,6.5,0.017056000000593485,6.5,0.0,6.5,0.010015999996539904,0.013000000000000001,10.0,0.4882240000006277,180.0,1.207615999999689,0.01,0.012159999998402782,1,2,0.3333333333333333,0.0,False,0.0,0.0,0.0
